"Date","Marketplace","ASIN","SKU","Name","SalesOrganic","SalesPPC","SalesSponsoredProducts","SalesSponsoredDisplay","UnitsOrganic","UnitsPPC","UnitsSponsoredProducts","UnitsSponsoredDisplay","Refunds","PromoValue","SponsoredProducts","SponsoredDisplay","SponsoredВrands","SponsoredBrandsVideo","Google ads","Facebook ads","GiftWrap","Shipping","RefundCost","Value of returned items","ProductCost Unsellable Refunds","AmazonFees","EstimatedPayout","Cost of Goods","VAT","GrossProfit","NetProfit","Margin","Real ACOS","Sessions","Unit Session Percentage","Ads spend","Sellable Returns %","ROI"
"13.10.2025","Amazon.de","B0DN6PSJJG","D1SXLG1","DOG1® Lachsöl Hund – Made IN Germany - 100% reines Fischöl – Reich an Omega 3 & Omega 6 Fettsäuren – Unterstützt Fell, Haut & Gelenke – Ohne Zusätze - Von Tierärzten entwickelt - 1 Liter","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-4,93","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-4,93","0,00","0,00","-4,93","-4,93","0,00","0,00","1","0,00","-4,93","0,00","0,00"
"14.10.2025","Amazon.de","B0DYT76B7Y","D1S5PZ1","dog1® Zahnpflege Pulver für Hunde – Made IN Germany - Natürliches Mittel gegen Mundgeruch & Zahnstein - Zahnpflege Hund - Zahnputzflocken mit Zahnsteinentferner – Von Tierärzten entwickelt - 200 g","121,76","27,99","27,99","0,00","4","1","1","0","0","-3,00","-27,25","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-39,64","79,86","-30,25","-9,60","40,01","40,01","26,72","18,20","32","15,63","-27,25","0,00","132,26"
"14.10.2025","Amazon.de","B0DMT9XKFQ","D1A21A","DOG1 8-in-1 Nahrungsergänzungsmittel (2X) mit Vitamin B Komplex und Glucosamin, Rundumversorgung mit Bierhefe, Probiotika gegen Durchfall, Alternative zu Gelenktabletten, ca. 60 TL","59,90","0,00","0,00","0,00","2","0","0","0","0","-2,64","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-15,37","41,89","-7,84","-3,72","30,33","30,33","50,63","0,00","1","200,00","0,00","0,00","386,86"
"14.10.2025","Amazon.de","B0DYTFHMN7","D1S3PG1","DOG1® Grünlippmuschelpulver für Hunde – Made IN Germany - 100% natürlich & vollfett mit Omega 3 – Grünlippmuschel Hund unterstützt Gelenke & Beweglichkeit – Von Tierärzten entwickelt – 250 g","79,90","0,00","0,00","0,00","2","0","0","0","0","0,00","-8,33","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-19,10","52,47","-31,08","-5,22","16,17","16,17","20,24","10,43","5","40,00","-8,33","0,00","52,03"
"14.10.2025","Amazon.de","B0D9142GKW","D1A11","DOG1 Vitamin B Komplex Hund – Made IN Germany - 8 essentielle B-Vitamine (B1–B12) als Pulver - Für Energie, Verdauung und Immunsystem - Natürliche Rezeptur - Laborgeprüft - Von Tierärzten entwickelt","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.de","B0F9L7SDD9","D1CXLF1","DOG1 Zeckenspray für Hunde – Langzeit-Zeckenschutz mit Margosa, Saltidin & Kokosöl – Hautverträglich & geruchsarm – Alternative zu Spot-on & Zeckenhalsband – Made in Germany – 100 ml","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"14.10.2025","Amazon.de","B0F1BBLKZ2","D1S5TG1","dog1 Gelenktabletten Hund mit Grünlippmuschel & Glucosamin – Made IN Germany – Gelenk- & Knochenschutz – Gelenkpulver für Hunde – Von Tierärzten entwickelt – 120 Tabletten","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-28,59","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-28,59","0,00","0,00","-28,59","-28,59","0,00","0,00","11","0,00","-28,59","0,00","0,00"
"14.10.2025","Amazon.de","B0DN6PSJJG","D1SXLG1","DOG1® Lachsöl Hund – Made IN Germany - 100% reines Fischöl – Reich an Omega 3 & Omega 6 Fettsäuren – Unterstützt Fell, Haut & Gelenke – Ohne Zusätze - Von Tierärzten entwickelt - 1 Liter","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-3,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-3,40","0,00","0,00","-3,40","-3,40","0,00","0,00","1","0,00","-3,40","0,00","0,00"
"14.10.2025","Amazon.de","B0DY3PTWMZ","D1SXPD1A","DOG1 Probiotika Pulver für Hunde – Made IN Germany - Unterstützt Darmflora & Verdauung - Probiotika Hund bei Durchfall - Präbiotika & Darmkur Pulver – Von Tierärzten entwickelt - 100g","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-3,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-3,00","0,00","0,00","-3,00","-3,00","0,00","0,00","8","0,00","-3,00","0,00","0,00"
"15.10.2025","Amazon.de","B0F1BBLKZ2","D1S5TG1","dog1 Gelenktabletten Hund mit Grünlippmuschel & Glucosamin – Made IN Germany – Gelenk- & Knochenschutz – Gelenkpulver für Hunde – Von Tierärzten entwickelt – 120 Tabletten","89,85","0,00","0,00","0,00","3","0","0","0","0","0,00","-10,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-24,15","54,90","-26,55","-5,88","22,47","22,47","25,01","12,02","9","33,33","-10,80","0,00","84,63"
"15.10.2025","Amazon.de","B0DMT9XKFQ","D1A21A","DOG1 8-in-1 Nahrungsergänzungsmittel (2X) mit Vitamin B Komplex und Glucosamin, Rundumversorgung mit Bierhefe, Probiotika gegen Durchfall, Alternative zu Gelenktabletten, ca. 60 TL","29,95","0,00","0,00","0,00","1","0","0","0","0","-3,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-7,46","19,49","-3,92","-1,76","13,81","13,81","46,11","0,00","3","33,33","0,00","0,00","352,30"
"15.10.2025","Amazon.de","B0DYT76B7Y","D1S5PZ1","dog1® Zahnpflege Pulver für Hunde – Made IN Germany - Natürliches Mittel gegen Mundgeruch & Zahnstein - Zahnpflege Hund - Zahnputzflocken mit Zahnsteinentferner – Von Tierärzten entwickelt - 200 g","29,95","0,00","0,00","0,00","1","0","0","0","0","-2,64","-24,52","0,00","-0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-7,60","-4,86","-6,05","-1,76","-12,67","-12,67","-42,30","82,04","19","5,26","-24,57","0,00","-209,42"
"15.10.2025","Amazon.de","B0DY3PTWMZ","D1SXPD1A","DOG1 Probiotika Pulver für Hunde – Made IN Germany - Unterstützt Darmflora & Verdauung - Probiotika Hund bei Durchfall - Präbiotika & Darmkur Pulver – Von Tierärzten entwickelt - 100g","1,63","23,32","23,32","0,00","0","1","1","0","0","0,00","-1,55","0,00","-0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-7,27","16,08","-4,91","-1,63","9,54","9,54","38,24","6,41","11","9,09","-1,60","0,00","194,30"
"15.10.2025","Amazon.de","B0F9L7SDD9","D1CXLF1","DOG1 Zeckenspray für Hunde – Langzeit-Zeckenschutz mit Margosa, Saltidin & Kokosöl – Hautverträglich & geruchsarm – Alternative zu Spot-on & Zeckenhalsband – Made in Germany – 100 ml","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2","0,00","0,00","0,00","0,00"
"15.10.2025","Amazon.de","B0DYTFHMN7","D1S3PG1","DOG1® Grünlippmuschelpulver für Hunde – Made IN Germany - 100% natürlich & vollfett mit Omega 3 – Grünlippmuschel Hund unterstützt Gelenke & Beweglichkeit – Von Tierärzten entwickelt – 250 g","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-4,71","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-4,71","0,00","0,00","-4,71","-4,71","0,00","0,00","4","0,00","-4,71","0,00","0,00"
"15.10.2025","Amazon.de","B0DN6PSJJG","D1SXLG1","DOG1® Lachsöl Hund – Made IN Germany - 100% reines Fischöl – Reich an Omega 3 & Omega 6 Fettsäuren – Unterstützt Fell, Haut & Gelenke – Ohne Zusätze - Von Tierärzten entwickelt - 1 Liter","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-3,07","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-3,07","0,00","0,00","-3,07","-3,07","0,00","0,00","1","0,00","-3,07","0,00","0,00"
"16.10.2025","Amazon.de","B0DYT76B7Y","D1S5PZ1","dog1® Zahnpflege Pulver für Hunde – Made IN Germany - Natürliches Mittel gegen Mundgeruch & Zahnstein - Zahnpflege Hund - Zahnputzflocken mit Zahnsteinentferner – Von Tierärzten entwickelt - 200 g","65,78","83,97","83,97","0,00","2","3","3","0","0","0,00","-47,74","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-40,25","61,76","-30,25","-9,80","21,71","21,71","14,50","31,88","36","13,89","-47,74","0,00","71,77"
"16.10.2025","Amazon.de","B0DMT9XKFQ","D1A21A","DOG1 8-in-1 Nahrungsergänzungsmittel (2X) mit Vitamin B Komplex und Glucosamin, Rundumversorgung mit Bierhefe, Probiotika gegen Durchfall, Alternative zu Gelenktabletten, ca. 60 TL","31,91","27,99","27,99","0,00","1","1","1","0","0","0,00","-0,32","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-15,82","43,76","-7,84","-3,92","32,00","32,00","53,42","0,53","3","66,67","-0,32","0,00","408,16"
"16.10.2025","Amazon.de","B0DY3PTWMZ","D1SXPD1A","DOG1 Probiotika Pulver für Hunde – Made IN Germany - Unterstützt Darmflora & Verdauung - Probiotika Hund bei Durchfall - Präbiotika & Darmkur Pulver – Von Tierärzten entwickelt - 100g","24,95","0,00","0,00","0,00","1","0","0","0","0","0,00","-5,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-7,27","12,63","-4,91","-1,63","6,09","6,09","24,41","20,24","6","33,33","-5,05","0,00","124,03"
"16.10.2025","Amazon.de","B0F9L7SDD9","D1CXLF1","DOG1 Zeckenspray für Hunde – Langzeit-Zeckenschutz mit Margosa, Saltidin & Kokosöl – Hautverträglich & geruchsarm – Alternative zu Spot-on & Zeckenhalsband – Made in Germany – 100 ml","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"16.10.2025","Amazon.de","B0DYTFHMN7","D1S3PG1","DOG1® Grünlippmuschelpulver für Hunde – Made IN Germany - 100% natürlich & vollfett mit Omega 3 – Grünlippmuschel Hund unterstützt Gelenke & Beweglichkeit – Von Tierärzten entwickelt – 250 g","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-2,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-2,10","0,00","0,00","-2,10","-2,10","0,00","0,00","5","0,00","-2,10","0,00","0,00"
"16.10.2025","Amazon.de","B0F1BBLKZ2","D1S5TG1","dog1 Gelenktabletten Hund mit Grünlippmuschel & Glucosamin – Made IN Germany – Gelenk- & Knochenschutz – Gelenkpulver für Hunde – Von Tierärzten entwickelt – 120 Tabletten","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-42,51","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-42,51","0,00","0,00","-42,51","-42,51","0,00","0,00","17","0,00","-42,51","0,00","0,00"
"16.10.2025","Amazon.de","B0DN6PSJJG","D1SXLG1","DOG1® Lachsöl Hund – Made IN Germany - 100% reines Fischöl – Reich an Omega 3 & Omega 6 Fettsäuren – Unterstützt Fell, Haut & Gelenke – Ohne Zusätze - Von Tierärzten entwickelt - 1 Liter","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-7,96","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-7,96","0,00","0,00","-7,96","-7,96","0,00","0,00","1","0,00","-7,96","0,00","0,00"
"17.10.2025","Amazon.de","B0DYT76B7Y","D1S5PZ1","dog1® Zahnpflege Pulver für Hunde – Made IN Germany - Natürliches Mittel gegen Mundgeruch & Zahnstein - Zahnpflege Hund - Zahnputzflocken mit Zahnsteinentferner – Von Tierärzten entwickelt - 200 g","125,68","83,97","83,97","0,00","4","3","3","0","0","-2,64","-53,32","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-55,90","97,79","-42,35","-13,52","41,92","41,92","20,00","25,43","72","9,72","-53,32","0,00","98,98"
"17.10.2025","Amazon.de","B0DY3PTWMZ","D1SXPD1A","DOG1 Probiotika Pulver für Hunde – Made IN Germany - Unterstützt Darmflora & Verdauung - Probiotika Hund bei Durchfall - Präbiotika & Darmkur Pulver – Von Tierärzten entwickelt - 100g","26,58","23,32","23,32","0,00","1","1","1","0","0","0,00","-5,12","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-14,54","30,24","-9,82","-3,26","17,16","17,16","34,39","10,26","10","20,00","-5,12","0,00","174,75"
"17.10.2025","Amazon.de","B0DYTFHMN7","D1S3PG1","DOG1® Grünlippmuschelpulver für Hunde – Made IN Germany - 100% natürlich & vollfett mit Omega 3 – Grünlippmuschel Hund unterstützt Gelenke & Beweglichkeit – Von Tierärzten entwickelt – 250 g","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2","0,00","0,00","0,00","0,00"
"17.10.2025","Amazon.de","B0F1BBLKZ2","D1S5TG1","dog1 Gelenktabletten Hund mit Grünlippmuschel & Glucosamin – Made IN Germany – Gelenk- & Knochenschutz – Gelenkpulver für Hunde – Von Tierärzten entwickelt – 120 Tabletten","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-21,95","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-21,95","0,00","0,00","-21,95","-21,95","0,00","0,00","24","0,00","-21,95","0,00","0,00"
"17.10.2025","Amazon.de","B0DN6PSJJG","D1SXLG1","DOG1® Lachsöl Hund – Made IN Germany - 100% reines Fischöl – Reich an Omega 3 & Omega 6 Fettsäuren – Unterstützt Fell, Haut & Gelenke – Ohne Zusätze - Von Tierärzten entwickelt - 1 Liter","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1","0,00","0,00","0,00","0,00"
"18.10.2025","Amazon.de","B0DYT76B7Y","D1S5PZ1","dog1® Zahnpflege Pulver für Hunde – Made IN Germany - Natürliches Mittel gegen Mundgeruch & Zahnstein - Zahnpflege Hund - Zahnputzflocken mit Zahnsteinentferner – Von Tierärzten entwickelt - 200 g","33,87","55,98","55,98","0,00","1","2","2","0","0","-5,28","-45,78","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-23,25","15,54","-18,15","-5,48","-8,09","-8,09","-9,00","50,95","25","16,00","-45,78","0,00","-44,57"
"18.10.2025","Amazon.de","B0DYTFHMN7","D1S3PG1","DOG1® Grünlippmuschelpulver für Hunde – Made IN Germany - 100% natürlich & vollfett mit Omega 3 – Grünlippmuschel Hund unterstützt Gelenke & Beweglichkeit – Von Tierärzten entwickelt – 250 g","5,22","74,68","74,68","0,00","0","2","2","0","0","0,00","-6,18","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-19,10","54,62","-31,08","-5,22","18,32","18,32","22,93","7,73","3","66,67","-6,18","0,00","58,94"
"18.10.2025","Amazon.de","B0F1BBLKZ2","D1S5TG1","dog1 Gelenktabletten Hund mit Grünlippmuschel & Glucosamin – Made IN Germany – Gelenk- & Knochenschutz – Gelenkpulver für Hunde – Von Tierärzten entwickelt – 120 Tabletten","59,90","0,00","0,00","0,00","2","0","0","0","0","-2,64","-6,87","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-15,65","34,74","-17,70","-3,72","13,32","13,32","22,24","11,47","3","66,67","-6,87","0,00","75,25"
"18.10.2025","Amazon.de","B0DN6PSJJG","D1SXLG1","DOG1® Lachsöl Hund – Made IN Germany - 100% reines Fischöl – Reich an Omega 3 & Omega 6 Fettsäuren – Unterstützt Fell, Haut & Gelenke – Ohne Zusätze - Von Tierärzten entwickelt - 1 Liter","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-2,99","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-2,99","0,00","0,00","-2,99","-2,99","0,00","0,00","0","0,00","-2,99","0,00","0,00"
"18.10.2025","Amazon.de","B0DY3PTWMZ","D1SXPD1A","DOG1 Probiotika Pulver für Hunde – Made IN Germany - Unterstützt Darmflora & Verdauung - Probiotika Hund bei Durchfall - Präbiotika & Darmkur Pulver – Von Tierärzten entwickelt - 100g","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-3,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-3,00","0,00","0,00","-3,00","-3,00","0,00","0,00","4","0,00","-3,00","0,00","0,00"
"19.10.2025","Amazon.de","B0DYT76B7Y","D1S5PZ1","dog1® Zahnpflege Pulver für Hunde – Made IN Germany - Natürliches Mittel gegen Mundgeruch & Zahnstein - Zahnpflege Hund - Zahnputzflocken mit Zahnsteinentferner – Von Tierärzten entwickelt - 200 g","63,82","55,98","55,98","0,00","2","2","2","0","0","-5,64","-45,67","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-10,67","57,82","-24,20","-7,44","26,18","26,18","21,85","38,12","26","15,38","-45,67","0,00","108,18"
"19.10.2025","Amazon.de","B0F1BBLKZ2","D1S5TG1","dog1 Gelenktabletten Hund mit Grünlippmuschel & Glucosamin – Made IN Germany – Gelenk- & Knochenschutz – Gelenkpulver für Hunde – Von Tierärzten entwickelt – 120 Tabletten","61,80","27,09","27,09","0,00","2","1","1","0","0","-5,64","-4,55","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-23,11","55,59","-26,55","-5,42","23,62","23,62","26,57","5,12","8","37,50","-4,55","0,00","88,96"
"19.10.2025","Amazon.de","B0DYTFHMN7","D1S3PG1","DOG1® Grünlippmuschelpulver für Hunde – Made IN Germany - 100% natürlich & vollfett mit Omega 3 – Grünlippmuschel Hund unterstützt Gelenke & Beweglichkeit – Von Tierärzten entwickelt – 250 g","42,56","37,34","37,34","0,00","1","1","1","0","0","0,00","-3,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-19,10","56,90","-31,08","-5,22","20,60","20,60","25,78","4,88","3","66,67","-3,90","0,00","66,28"
"19.10.2025","Amazon.de","B0DMT9XKFQ","D1A21A","DOG1 8-in-1 Nahrungsergänzungsmittel (2X) mit Vitamin B Komplex und Glucosamin, Rundumversorgung mit Bierhefe, Probiotika gegen Durchfall, Alternative zu Gelenktabletten, ca. 60 TL","29,95","0,00","0,00","0,00","1","0","0","0","0","-2,64","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-7,46","19,85","-3,92","-1,76","14,17","14,17","47,31","0,00","1","100,00","0,00","0,00","361,48"
"19.10.2025","Amazon.de","B0DY3PTWMZ","D1SXPD1A","DOG1 Probiotika Pulver für Hunde – Made IN Germany - Unterstützt Darmflora & Verdauung - Probiotika Hund bei Durchfall - Präbiotika & Darmkur Pulver – Von Tierärzten entwickelt - 100g","24,95","0,00","0,00","0,00","1","0","0","0","0","0,00","-2,23","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-7,27","15,45","-4,91","-1,63","8,91","8,91","35,71","8,94","5","20,00","-2,23","0,00","181,47"
"19.10.2025","Amazon.de","B0DN6PSJJG","D1SXLG1","DOG1® Lachsöl Hund – Made IN Germany - 100% reines Fischöl – Reich an Omega 3 & Omega 6 Fettsäuren – Unterstützt Fell, Haut & Gelenke – Ohne Zusätze - Von Tierärzten entwickelt - 1 Liter","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-19,53","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-19,53","0,00","0,00","-19,53","-19,53","0,00","0,00","2","0,00","-19,53","0,00","0,00"
"20.10.2025","Amazon.de","B0DYT76B7Y","D1S5PZ1","dog1® Zahnpflege Pulver für Hunde – Made IN Germany - Natürliches Mittel gegen Mundgeruch & Zahnstein - Zahnpflege Hund - Zahnputzflocken mit Zahnsteinentferner – Von Tierärzten entwickelt - 200 g","43,74","139,95","139,95","0,00","1","5","5","0","0","0,00","-36,50","0,00","0,00","0,00","0,00","0,00","0,00","-3,35","0,00","0,00","0,00","-48,30","95,54","-36,30","-12,02","47,22","47,22","25,71","19,87","42","14,29","-36,50","0,00","130,08"
"20.10.2025","Amazon.de","B0DY3PTWMZ","D1SXPD1A","DOG1 Probiotika Pulver für Hunde – Made IN Germany - Unterstützt Darmflora & Verdauung - Probiotika Hund bei Durchfall - Präbiotika & Darmkur Pulver – Von Tierärzten entwickelt - 100g","149,70","0,00","0,00","0,00","6","0","0","0","0","-10,94","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-41,77","96,99","-29,46","-8,98","58,55","58,55","39,11","0,00","5","120,00","0,00","0,00","198,74"
"20.10.2025","Amazon.de","B0DMT9XKFQ","D1A21A","DOG1 8-in-1 Nahrungsergänzungsmittel (2X) mit Vitamin B Komplex und Glucosamin, Rundumversorgung mit Bierhefe, Probiotika gegen Durchfall, Alternative zu Gelenktabletten, ca. 60 TL","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-0,22","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-0,22","0,00","0,00","-0,22","-0,22","0,00","0,00","2","0,00","-0,22","0,00","0,00"
"20.10.2025","Amazon.de","B0DYTFHMN7","D1S3PG1","DOG1® Grünlippmuschelpulver für Hunde – Made IN Germany - 100% natürlich & vollfett mit Omega 3 – Grünlippmuschel Hund unterstützt Gelenke & Beweglichkeit – Von Tierärzten entwickelt – 250 g","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-6,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-6,00","0,00","0,00","-6,00","-6,00","0,00","0,00","5","0,00","-6,00","0,00","0,00"
"20.10.2025","Amazon.de","B0F1BBLKZ2","D1S5TG1","dog1 Gelenktabletten Hund mit Grünlippmuschel & Glucosamin – Made IN Germany – Gelenk- & Knochenschutz – Gelenkpulver für Hunde – Von Tierärzten entwickelt – 120 Tabletten","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-23,39","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-23,39","0,00","0,00","-23,39","-23,39","0,00","0,00","10","0,00","-23,39","0,00","0,00"
"20.10.2025","Amazon.de","B0DN6PSJJG","D1SXLG1","DOG1® Lachsöl Hund – Made IN Germany - 100% reines Fischöl – Reich an Omega 3 & Omega 6 Fettsäuren – Unterstützt Fell, Haut & Gelenke – Ohne Zusätze - Von Tierärzten entwickelt - 1 Liter","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-11,03","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-11,03","0,00","0,00","-11,03","-11,03","0,00","0,00","3","0,00","-11,03","0,00","0,00"
"21.10.2025","Amazon.de","B0DYT76B7Y","D1S5PZ1","dog1® Zahnpflege Pulver für Hunde – Made IN Germany - Natürliches Mittel gegen Mundgeruch & Zahnstein - Zahnpflege Hund - Zahnputzflocken mit Zahnsteinentferner – Von Tierärzten entwickelt - 200 g","67,74","111,96","111,96","0,00","2","4","4","0","0","0,00","-48,46","0,00","0,00","0,00","0,00","0,00","0,00","0,00","6,05","6,05","0,00","-48,30","82,94","-36,30","-11,76","40,93","40,93","22,78","26,97","31","22,58","-48,46","100,00","112,75"
"21.10.2025","Amazon.de","B0F1BBLKZ2","D1S5TG1","dog1 Gelenktabletten Hund mit Grünlippmuschel & Glucosamin – Made IN Germany – Gelenk- & Knochenschutz – Gelenkpulver für Hunde – Von Tierärzten entwickelt – 120 Tabletten","65,85","27,99","27,99","0,00","2","1","1","0","0","0,00","-10,95","0,00","0,00","0,00","0,00","0,00","0,00","-3,35","0,00","0,00","0,00","-24,15","55,39","-26,55","-6,14","22,70","22,70","24,19","11,67","6","50,00","-10,95","0,00","85,50"
"21.10.2025","Amazon.de","B0DMT9XKFQ","D1A21A","DOG1 8-in-1 Nahrungsergänzungsmittel (2X) mit Vitamin B Komplex und Glucosamin, Rundumversorgung mit Bierhefe, Probiotika gegen Durchfall, Alternative zu Gelenktabletten, ca. 60 TL","30,36","27,99","27,99","0,00","1","1","1","0","0","0,00","-0,84","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-15,59","41,92","-7,84","-3,82","30,26","30,26","51,86","1,44","3","66,67","-0,84","0,00","385,97"
"21.10.2025","Amazon.de","B0DN6PSJJG","D1SXLG1","DOG1® Lachsöl Hund – Made IN Germany - 100% reines Fischöl – Reich an Omega 3 & Omega 6 Fettsäuren – Unterstützt Fell, Haut & Gelenke – Ohne Zusätze - Von Tierärzten entwickelt - 1 Liter","28,94","0,00","0,00","0,00","1","0","0","0","0","0,00","-1,89","0,00","0,00","0,00","0,00","0,00","0,00","-3,35","0,00","0,00","0,00","-3,74","19,96","-5,21","-4,62","10,13","10,13","35,00","6,53","2","50,00","-1,89","0,00","194,43"
"21.10.2025","Amazon.de","B0DY3PTWMZ","D1SXPD1A","DOG1 Probiotika Pulver für Hunde – Made IN Germany - Unterstützt Darmflora & Verdauung - Probiotika Hund bei Durchfall - Präbiotika & Darmkur Pulver – Von Tierärzten entwickelt - 100g","24,95","0,00","0,00","0,00","1","0","0","0","0","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-7,27","17,68","-4,91","-1,63","11,14","11,14","44,65","0,00","5","20,00","0,00","0,00","226,88"
"21.10.2025","Amazon.de","B0DYTFHMN7","D1S3PG1","DOG1® Grünlippmuschelpulver für Hunde – Made IN Germany - 100% natürlich & vollfett mit Omega 3 – Grünlippmuschel Hund unterstützt Gelenke & Beweglichkeit – Von Tierärzten entwickelt – 250 g","0,00","0,00","0,00","0,00","0","0","0","0","0","0,00","-3,18","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-3,18","0,00","0,00","-3,18","-3,18","0,00","0,00","3","0,00","-3,18","0,00","0,00"
